ALSFS.R,ALSFS.py,wv
0.685899237,0.684179588,4997.914161
0.642396453,0.64078802,4997.924838
0.619928713,0.618378584,4997.935515
0.628991909,0.627421192,4997.946191
0.656816889,0.655178852,4997.956867
0.709001022,0.707235174,4997.967542
0.754608145,0.752731196,4997.978216
0.800477195,0.798488778,4997.98889
0.867167693,0.865016452,4997.999563
0.904601177,0.90236004,4998.010236
0.93792484,0.935604202,4998.020908
0.954051246,0.951693812,4998.031579
0.961727543,0.959354267,4998.04225
0.98186614,0.979446353,4998.052921
0.979506605,0.977095805,4998.06359
0.984060577,0.98164175,4998.074259
0.994295466,0.991854692,4998.084928
0.992980506,0.990546172,4998.095596
0.989202307,0.986780443,4998.106263
0.991531402,0.989107045,4998.11693
0.988199533,0.985786513,4998.127596
0.974993533,0.972615904,4998.138261
0.99026421,0.987852527,4998.148926
0.991106415,0.988695862,4998.159591
0.980225783,0.977844834,4998.170254
1.000377511,0.997950812,4998.180918
0.989871962,0.987473905,4998.19158
1.004216931,1.00178732,4998.202242
0.995324504,0.99291957,4998.212904
0.99294615,0.99055011,4998.223564
1.003219412,1.000801757,4998.234225
0.999132339,0.996727688,4998.244884
0.997246083,0.994849107,4998.255543
0.987017731,0.984648445,4998.266202
0.987574697,0.985207174,4998.27686
0.988808185,0.986440802,4998.287517
1.005912176,1.003506988,4998.298174
0.997552237,0.99517015,4998.30883
0.985338197,0.98298834,4998.319485
0.980991014,0.978654574,4998.33014
0.99356731,0.991203998,4998.340794
0.983696556,0.981359762,4998.351448
0.979252944,0.976929726,4998.362101
0.982805138,0.980476519,4998.372754
0.977285646,0.974973112,4998.383406
0.982698897,0.98037657,4998.394057
0.977445627,0.97513871,4998.404708
0.980350881,0.978040106,4998.415358
0.9876364,0.985311469,4998.426008
0.973083173,0.970795467,4998.436657
0.999342605,0.996996206,4998.447305
0.981616404,0.979314609,4998.457953
0.987094903,0.984783256,4998.4686
0.989740373,0.987425529,4998.479247
0.992142094,0.989824633,4998.489893
0.98948184,0.98717358,4998.500538
0.986364746,0.98406673,4998.511183
0.976937348,0.974664236,4998.521828
0.979525034,0.977248843,4998.532471
0.975389436,0.973125779,4998.543114
0.988307685,0.986017006,4998.553757
0.987647364,0.985361168,4998.564399
0.979558314,0.977293764,4998.57504
0.980872051,0.978607384,4998.585681
0.988850075,0.986569928,4998.596321
0.995599575,0.993306818,4998.606961
0.984690486,0.982425768,4998.6176
0.989911199,0.987637401,4998.628238
1.002473432,1.000173737,4998.638876
0.996870634,0.994586729,4998.649513
0.994642688,0.992366812,4998.66015
0.983091768,0.980845208,4998.670786
0.984989503,0.982741493,4998.681421
0.988905247,0.986651192,4998.692056
0.9719929,0.969780233,4998.70269
0.974092029,0.971877422,4998.713324
0.981103438,0.978875744,4998.723957
0.957754479,0.955582583,4998.73459
0.94041069,0.938280851,4998.745221
0.927087607,0.924990625,4998.755853
0.906502899,0.904455096,4998.766484
0.889909823,0.88790207,4998.777114
0.874244253,0.87227436,4998.787743
0.873845711,0.871879228,4998.798372
0.87101933,0.869061705,4998.809001
0.883731513,0.881747847,4998.819628
0.90108013,0.899060098,4998.830256
0.896865458,0.894857434,4998.840882
0.920030302,0.917973033,4998.851508
0.92110453,0.919047478,4998.862134
0.938439822,0.93634672,4998.872758
0.948345429,0.94623292,4998.883383
0.950986538,0.948870836,4998.894006
0.957196605,0.95506979,4998.904629
0.951266188,0.949155231,4998.915252
0.958213323,0.956089646,4998.925874
0.936000243,0.933928426,4998.936495
0.940617177,0.938537778,4998.947116
0.922985192,0.920947355,4998.957736
0.903686129,0.901693428,4998.968356
0.88504429,0.883095164,4998.978975
0.841059246,0.839209341,4998.989593
0.783376595,0.78165575,4999.000211
0.723264898,0.721678116,4999.010828
0.664040389,0.662585388,4999.021444
0.595304893,0.594002154,4999.03206
0.53898796,0.537809957,4999.042676
0.488880854,0.487813717,4999.053291
0.474025018,0.472991615,4999.063905
0.472458119,0.471429431,4999.074519
0.506672155,0.505570363,4999.085132
0.552120225,0.550921115,4999.095744
0.609210056,0.607888623,4999.106356
0.677504947,0.676037229,4999.116967
0.739688853,0.738088439,4999.127578
0.800337006,0.79860755,4999.138188
0.856913205,0.85506382,4999.148798
0.890068705,0.888150179,4999.159407
0.911554385,0.909592015,4999.170015
0.939468262,0.93744834,4999.180623
0.949560112,0.947521059,4999.19123
0.952618538,0.95057549,4999.201837
0.953219658,0.951177894,4999.212443
0.978657644,0.976564026,4999.223048
0.966144956,0.964080707,4999.233653
0.96885378,0.966786346,4999.244257
0.971143558,0.969073843,4999.254861
0.98521528,0.983118214,4999.265464
0.973372383,0.971303127,4999.276066
0.97184235,0.969778941,4999.286668
0.981215363,0.979134667,4999.29727
0.971689168,0.969631257,4999.30787
0.977961721,0.975893124,4999.31847
0.973727192,0.971670133,4999.32907
0.970663183,0.968615167,4999.339669
0.972649808,0.97060017,4999.350267
0.964677469,0.962647176,4999.360865
0.953838435,0.951833468,4999.371462
0.96820657,0.966173939,4999.382059
0.964629484,0.962606888,4999.392655
0.963913725,0.96189515,4999.40325
0.968273531,0.966248353,4999.413845
0.972285365,0.970254329,4999.42444
0.976984041,0.974945731,4999.435033
0.978754182,0.976714721,4999.445626
0.984189508,0.982141274,4999.456219
0.989214714,0.987158582,4999.466811
0.999487803,0.997412902,4999.477402
0.984471686,0.982430499,4999.487993
0.985702532,0.983661333,4999.498583
0.977983167,0.97596047,4999.509172
0.984288038,0.982254829,4999.519761
0.98398901,0.981958943,4999.53035
0.992351884,0.990307105,4999.540938
0.983036964,0.981013892,4999.551525
0.984232131,0.982209112,4999.562111
0.989151682,0.987121072,4999.572697
0.984306924,0.982288766,4999.583283
0.994653868,0.992617023,4999.593868
0.996424771,0.994386827,4999.604452
0.979283183,0.977282779,4999.615036
0.986641299,0.98462836,4999.625619
0.988743722,0.98672899,4999.636201
0.97910076,0.977108146,4999.646783
0.988435753,0.98642663,4999.657365
0.986627032,0.984624064,4999.667945
0.995391473,0.993373211,4999.678526
0.987945713,0.985945024,4999.689105
0.984879186,0.982887171,4999.699684
0.988311236,0.986314748,4999.710263
1.000061381,0.998043651,4999.72084
0.987380762,0.985391076,4999.731418
0.969722748,0.967771056,4999.741994
0.97735533,0.975390703,4999.75257
0.963343388,0.961409314,4999.763146
0.960129525,0.95820428,4999.773721
0.954166145,0.95225522,4999.784295
0.956366091,0.954453124,4999.794869
0.957649154,0.955735984,4999.805442
0.943979408,0.942095868,4999.816014
0.941196128,0.939320458,4999.826586
0.939705931,0.937835543,4999.837158
0.937768726,0.935904497,4999.847729
0.925953585,0.924115115,4999.858299
0.919350453,0.917527345,4999.868868
0.889637156,0.887875146,4999.879437
0.857401695,0.855705624,4999.890006
0.819063128,0.817444893,4999.900574
0.772492637,0.770968294,4999.911141
0.725241839,0.723812497,4999.921708
0.679869362,0.678531093,4999.932274
0.65498879,0.653701083,4999.942839
0.632370159,0.63112845,4999.953404
0.657022848,0.655734314,4999.963969
0.677237039,0.67591049,4999.974532
0.703791175,0.702414302,4999.985095
0.758166822,0.756685389,4999.995658
0.794494394,0.792943879,5000.00622
0.831048223,0.829428356,5000.016781
0.860650085,0.858974574,5000.027342
0.873420628,0.871722336,5000.037903
0.896163962,0.89442358,5000.048462
0.906914634,0.905155529,5000.059021
0.905089011,0.903335594,5000.06958
0.917093191,0.915318691,5000.080138
0.9225782,0.920795269,5000.090695
0.92139337,0.919614906,5000.101252
0.927503183,0.925715113,5000.111808
0.92838188,0.926594303,5000.122363
0.934086282,0.932289921,5000.132918
0.928829401,0.927045335,5000.143473
0.934691003,0.932897877,5000.154026
0.93701629,0.935220904,5000.16458
0.92388184,0.922113787,5000.175132
0.916034304,0.914283414,5000.185684
0.914388014,0.912642409,5000.196236
0.89912064,0.897406282,5000.206787
0.874809765,0.8731438,5000.217337
0.864491517,0.862847214,5000.227887
0.823306694,0.821742641,5000.238436
0.78850276,0.787006656,5000.248984
0.734548313,0.733156282,5000.259532
0.671637023,0.670365764,5000.27008
0.595789789,0.594663464,5000.280626
0.51637058,0.515395587,5000.291173
0.437143179,0.436318788,5000.301718
0.362730606,0.362047382,5000.312263
0.30066952,0.300103883,5000.322808
0.264235373,0.263738885,5000.333351
0.238294216,0.237847016,5000.343895
0.240056695,0.239606737,5000.354437
0.261631127,0.261141327,5000.36498
0.310163923,0.309583972,5000.375521
0.375322646,0.374621712,5000.386062
0.459792178,0.458934536,5000.396602
0.539769527,0.538763926,5000.407142
0.630838843,0.629665005,5000.417681
0.705283105,0.703972337,5000.42822
0.768735751,0.767308789,5000.438758
0.835404986,0.833856151,5000.449295
0.864054849,0.862454841,5000.459832
0.890738052,0.889090634,5000.470368
0.912960069,0.911273599,5000.480904
0.93121454,0.929496435,5000.491439
0.944094759,0.942355001,5000.501974
0.948486479,0.946740747,5000.512507
0.959696588,0.957932364,5000.523041
0.965015262,0.96324341,5000.533573
0.964097212,0.962329191,5000.544106
0.971501995,0.969722552,5000.554637
0.959919292,0.958163194,5000.565168
0.964339832,0.962577784,5000.575699
0.964207422,0.962447749,5000.586228
0.964364791,0.962606962,5000.596758
0.963322726,0.961568921,5000.607286
0.966006008,0.964249447,5000.617814
0.962308162,0.960560442,5000.628342
0.967697192,0.96594181,5000.638869
0.956462644,0.95472974,5000.649395
0.95618223,0.954451929,5000.659921
0.951004919,0.949286067,5000.670446
0.963298814,0.961559847,5000.68097
0.958515557,0.956787316,5000.691494
0.958985118,0.957258119,5000.702018
0.965226776,0.963490636,5000.712541
0.967926017,0.966187125,5000.723063
0.969976645,0.968236173,5000.733584
0.967463321,0.965729454,5000.744106
0.966044875,0.96431564,5000.754626
0.96690591,0.965177222,5000.765146
0.962234921,0.960516659,5000.775665
0.968454603,0.96672732,5000.786184
0.973697883,0.971963342,5000.796702
0.963349479,0.961635441,5000.80722
0.970501884,0.968777201,5000.817737
0.967536549,0.965819207,5000.828253
0.959425441,0.957724547,5000.838769
0.970544774,0.968826239,5000.849284
0.962218083,0.960516342,5000.859799
0.974396012,0.972674807,5000.870313
0.971596873,0.969882678,5000.880826
0.974058017,0.972341547,5000.891339
0.970210504,0.968502869,5000.901851
0.969130028,0.967426345,5000.912363
0.967030471,0.965332522,5000.922874
0.964688634,0.962996831,5000.933385
0.960950851,0.959267628,5000.943895
0.951400902,0.949736408,5000.954404
0.939796212,0.938153993,5000.964913
0.919412239,0.917807567,5000.975421
0.896357668,0.89479511,5000.985929
0.869437517,0.867923705,5000.996436
0.841816324,0.840352361,5001.006942
0.795995686,0.794613067,5001.017448
0.773894534,0.772551915,5001.027953
0.748728851,0.747431446,5001.038458
0.73647183,0.735197192,5001.048962
0.732851586,0.731584732,5001.059466
0.721715599,0.720469489,5001.069969
0.725311543,0.724060723,5001.080471
0.715534602,0.714302118,5001.090973
0.698334279,0.69713286,5001.101474
0.691884157,0.690695256,5001.111975
0.647621244,0.646509733,5001.122475
0.599554966,0.59852718,5001.132974
0.546901675,0.545965269,5001.143473
0.488324786,0.487489674,5001.153971
0.437424889,0.436677716,5001.164469
0.398132026,0.397452782,5001.174966
0.376853904,0.376211728,5001.185463
0.383479067,0.38282638,5001.195959
0.419842555,0.419128829,5001.206454
0.471099226,0.470299319,5001.216949
0.530674099,0.52977411,5001.227443
0.607867454,0.606837777,5001.237937
0.669028616,0.667896686,5001.24843
0.735833046,0.734589571,5001.258922
0.779589711,0.77827386,5001.269414
0.819479912,0.818098376,5001.279906
0.859096022,0.85764942,5001.290396
0.88428499,0.882797744,5001.300886
0.91317507,0.911641059,5001.311376
0.928523679,0.926965738,5001.321865
0.928908197,0.927351461,5001.332353
0.941708846,0.940132532,5001.342841
0.938390006,0.936821111,5001.353328
0.951500431,0.949911505,5001.363815
0.947006853,0.945427306,5001.374301
0.956337873,0.954744655,5001.384787
0.967267033,0.965657517,5001.395271
0.95971423,0.958119175,5001.405756
0.958368616,0.956777684,5001.41624
0.956817465,0.955230989,5001.426723
0.962884034,0.96128939,5001.437205
0.96112264,0.959532798,5001.447687
0.967101804,0.965503964,5001.458169
0.963959965,0.9623692,5001.468649
0.953434624,0.95186309,5001.47913
0.955881757,0.954308052,5001.489609
0.947372316,0.945814464,5001.500088
0.927921567,0.926397503,5001.510567
0.918136398,0.916630187,5001.521045
0.898078434,0.896606868,5001.531522
0.881053675,0.87961171,5001.541999
0.868066344,0.866647312,5001.552475
0.854130869,0.85273628,5001.562951
0.853647813,0.852255672,5001.573426
0.849846417,0.848462118,5001.5839
0.86523626,0.86382857,5001.594374
0.87657668,0.875152236,5001.604847
0.891859736,0.890412181,5001.61532
0.898895816,0.897438576,5001.625792
0.924057649,0.9225614,5001.636264
0.932209426,0.930701773,5001.646734
0.927793549,0.926294814,5001.657205
0.937754886,0.936241844,5001.667675
0.929063056,0.927565802,5001.678144
0.941742606,0.940226705,5001.688612
0.92586767,0.924379076,5001.69908
0.921765766,0.920285511,5001.709548
0.910275056,0.908814974,5001.720015
0.89362839,0.892196695,5001.730481
0.865057184,0.863672893,5001.740947
0.831995837,0.830666017,5001.751412
0.809486048,0.808193727,5001.761876
0.763339185,0.762121969,5001.77234
0.719189719,0.718044251,5001.782804
0.676270567,0.675194723,5001.793266
0.637562778,0.636549704,5001.803729
0.6005859,0.599632702,5001.81419
0.581482681,0.580560885,5001.824651
0.58146292,0.580542238,5001.835112
0.597863441,0.596917902,5001.845572
0.627909883,0.626917991,5001.856031
0.665125801,0.664076353,5001.86649
0.709119596,0.708002048,5001.876948
0.756003104,0.754813067,5001.887405
0.800620572,0.799361794,5001.897862
0.82054926,0.819260676,5001.908319
0.858212256,0.856866121,5001.918775
0.881527347,0.880146277,5001.92923
0.903370255,0.901956639,5001.939685
0.921177092,0.919737317,5001.950139
0.918207649,0.916774213,5001.960592
0.934525525,0.93306834,5001.971045
0.944751635,0.943280247,5001.981497
0.942182649,0.940716998,5001.991949
0.936132795,0.934678275,5002.0024
0.942835844,0.941372641,5002.012851
0.93082514,0.929382268,5002.023301
0.941335695,0.939878239,5002.03375
0.927497224,0.926062875,5002.044199
0.920515335,0.919093449,5002.054647
0.917255968,0.915840775,5002.065095
0.911784098,0.910379001,5002.075542
0.921360703,0.919942509,5002.085989
0.925473781,0.924050922,5002.096435
0.943166187,0.941717823,5002.10688
0.932972391,0.931541358,5002.117325
0.952727869,0.951268243,5002.127769
0.944960071,0.943514038,5002.138213
0.949088622,0.94763797,5002.148656
0.946906208,0.945460584,5002.159098
0.940871348,0.939436617,5002.16954
0.952635479,0.951184508,5002.179981
0.947297325,0.945856172,5002.190422
0.944353044,0.942918051,5002.200862
0.943170538,0.941739017,5002.211302
0.934485124,0.933068443,5002.221741
0.928317064,0.926911379,5002.232179
0.920366675,0.918974659,5002.242617
0.895253017,0.893900567,5002.253054
0.887365405,0.886026438,5002.263491
0.870062862,0.868751538,5002.273927
0.854357347,0.853071198,5002.284363
0.838717993,0.837456863,5002.294798
0.828921745,0.827676803,5002.305232
0.8228004,0.821566095,5002.315666
0.838102185,0.836846394,5002.326099
0.835565163,0.834314637,5002.336531
0.835587313,0.834338215,5002.346963
0.850155159,0.848885768,5002.357395
0.863696006,0.862407903,5002.367826
0.879602946,0.878292652,5002.378256
0.885221509,0.883904385,5002.388686
0.899830217,0.898492925,5002.399115
0.901234866,0.899897059,5002.409543
0.908744119,0.907396745,5002.419971
0.914463109,0.913108837,5002.430399
0.922490544,0.921125984,5002.440826
0.91532876,0.913976373,5002.451252
0.913524106,0.91217596,5002.461677
0.918607784,0.917253717,5002.472103
0.904850264,0.903518032,5002.482527
0.906448892,0.905115871,5002.492951
0.885944182,0.884642843,5002.503374
0.886308636,0.885008288,5002.513797
0.86671195,0.865441844,5002.524219
0.865981649,0.8647141,5002.534641
0.831789162,0.830573088,5002.545062
0.818625246,0.81742982,5002.555482
0.806827609,0.80565079,5002.565902
0.77084151,0.769718496,5002.576321
0.751051345,0.749958443,5002.58674
0.71995346,0.718907037,5002.597158
0.674836442,0.673856743,5002.607576
0.633515029,0.632596394,5002.617993
0.579583352,0.578743904,5002.628409
0.524075491,0.523317326,5002.638825
0.468581609,0.467904518,5002.64924
0.402458627,0.401877762,5002.659655
0.345531593,0.345033473,5002.670069
0.291704711,0.291284679,5002.680482
